Label,Organ,Age,Ethnicity,Gender,COD_NotReported,COD_Anoxia,COD_CerebroVascular_Stroke,COD_HeadTrauma,COD_CNSTumor,COD_Other,ABO_O,ABO_A,ABO_B,ABO_AB,ABO_Unknown,Circumstance_ChildAbuse,Circumstance_Homicide,Circumstance_MVA,Circumstance_NaturalCauses,Circumstance_NonMVA,Circumstance_None,Circumstance_NotReported,Circumstance_Suicide,Mechanism_Asphyxiation,Mechanism_BluntInjury,Mechanism_Cardiovascular,Mechanism_Drowning,Mechanism_DrugIntoxication,Mechanism_Electrical,Mechanism_GunshotWound,Mechanism_IntracranialHemorrhage_Stroke,Mechanism_NaturalCauses,Mechanism_None,Mechanism_NotReported,Mechanism_Seizure,Mechanism_Sids,Mechanism_Stab,DonorType_DeceasedDonor,DonorType_LivingDonor,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11
Pancreas_35-49years_Hispanic_Male,Pancreas,35-49years,Hispanic,Male,0,1,10,4,0,0,10,5.555555556,1.111111111,0,0,0,0,3,10,0,1,0,1,0,4,0,0,1,0,0,10,0,0,0,0,0,0,10,0,0,10,0,4,8,0,4,4,0,0,0
Pancreas_35-49years_Hispanic_Female,Pancreas,35-49years,Hispanic,Female,0,2.5,10,5,0,0,10,2.222222222,2.222222222,1.111111111,0,0,0,1.25,10,1.25,2.5,0,2.5,1.428571429,4.285714286,1.428571429,0,0,0,1.428571429,10,1.428571429,0,0,0,0,0,10,0,1.666666667,0,5,1.666666667,10,0,1.666666667,1.666666667,1.666666667,0,0
Pancreas_35-49years_Asian_Male,Pancreas,35-49years,Asian,Male,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,0
Pancreas_35-49years_Asian_Female,Pancreas,35-49years,Asian,Female,0,5,10,0,0,0,10,5,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,5,0,0
Pancreas_35-49years_American_Indian_Male,Pancreas,35-49years,American_Indian,Male,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
Pancreas_35-49years_American_Indian_Female,Pancreas,35-49years,American_Indian,Female,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
Pancreas_35-49years_PacificIslander_Male,Pancreas,35-49years,PacificIslander,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_35-49years_PacificIslander_Female,Pancreas,35-49years,PacificIslander,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_35-49years_Multiracial_Male,Pancreas,35-49years,Multiracial,Male,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Pancreas_35-49years_Multiracial_Female,Pancreas,35-49years,Multiracial,Female,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,5,0,0,0,0,0,0,0,0
Pancreas_50-64years_White_Male,Pancreas,50-64years,White,Male,0,2.857142857,10,4.285714286,0,0,10,3.333333333,6.666666667,0,0,0,0,0,10,5.714285714,1.428571429,0,0,0,4.285714286,1.428571429,0,1.428571429,0,0,10,0,0,0,0,0,0,10,0,2.857142857,1.428571429,0,0,0,0,10,1.428571429,0,1.428571429,0
Pancreas_50-64years_White_Female,Pancreas,50-64years,White,Female,0,2.222222222,10,4.444444444,0,0,10,0.833333333,1.666666667,0,0,0,0,2.727272727,10,0.909090909,0,0,0,0,3,2,0,0,0,0,10,0,0,0,0,0,0,10,0,1.666666667,1.666666667,1.666666667,3.333333333,1.666666667,0,10,0,0,5,0
Pancreas_50-64years_Black_Male,Pancreas,50-64years,Black,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_50-64years_Black_Female,Pancreas,50-64years,Black,Female,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,5,0,10,0,0,0,0
Pancreas_50-64years_Hispanic_Male,Pancreas,50-64years,Hispanic,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_50-64years_Hispanic_Female,Pancreas,50-64years,Hispanic,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_50-64years_Asian_Male,Pancreas,50-64years,Asian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_50-64years_Asian_Female,Pancreas,50-64years,Asian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_50-64years_American_Indian_Male,Pancreas,50-64years,American_Indian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_50-64years_American_Indian_Female,Pancreas,50-64years,American_Indian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_50-64years_PacificIslander_Male,Pancreas,50-64years,PacificIslander,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_50-64years_PacificIslander_Female,Pancreas,50-64years,PacificIslander,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_50-64years_Multiracial_Male,Pancreas,50-64years,Multiracial,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_50-64years_Multiracial_Female,Pancreas,50-64years,Multiracial,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_White_Male,Pancreas,over65,White,Male,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
Pancreas_over65_White_Female,Pancreas,over65,White,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_Black_Male,Pancreas,over65,Black,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_Black_Female,Pancreas,over65,Black,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_Hispanic_Male,Pancreas,over65,Hispanic,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_Hispanic_Female,Pancreas,over65,Hispanic,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_Asian_Male,Pancreas,over65,Asian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_Asian_Female,Pancreas,over65,Asian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_American_Indian_Female,Pancreas,over65,American_Indian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_PacificIslander_Female,Pancreas,over65,PacificIslander,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_Multiracial_Male,Pancreas,over65,Multiracial,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_over65_Multiracial_Female,Pancreas,over65,Multiracial,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver_under1_White_Male,Liver,under1,White,Male,0,10,0,5.263157895,0,0.526315789,10,6.470588235,1.176470588,0,0,10,0,0.833333333,9.166666667,3.333333333,1.666666667,0,0,8.75,10,10,0,0,0,0,2.5,2.5,2.5,0,0,1.25,0,10,0,2.5,3.75,2.5,3.75,10,1.25,2.5,1.25,0,5,5
Liver_under1_White_Female,Liver,under1,White,Female,0,10,2.857142857,8.571428571,0,0,10,3.333333333,2.222222222,1.111111111,0,10,0,4,6,0,10,0,0,6,10,4,2,0,0,0,6,0,0,0,0,2,0,10,0,0,7.5,0,0,5,0,7.5,5,0,2.5,10
Liver_under1_Black_Male,Liver,under1,Black,Male,0,5,0,10,0,0,10,2.857142857,0,0,0,10,2,0,2,2,2,0,0,2.5,10,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,5,10,5,0,0,10,0,0,5,10
Liver_under1_Black_Female,Liver,under1,Black,Female,0,10,0,6.666666667,0,0,10,0,2.5,0,0,10,10,0,10,10,10,0,0,5,10,5,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,5,5,0,0,5,0,10,0
Liver_under1_Hispanic_Male,Liver,under1,Hispanic,Male,0,10,0,8,0,2,8,10,0,2,0,2.5,5,2.5,10,2.5,2.5,0,0,5,10,7.5,0,0,0,0,0,0,2.5,0,0,0,0,10,0,0,0,0,10,10,0,0,2.5,0,0,2.5
Liver_under1_Hispanic_Female,Liver,under1,Hispanic,Female,0,5,0,10,0,0,10,5,0,0,0,10,0,0,0,5,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,10,0,0,0,0,0,0
Liver_under1_Asian_Male,Liver,under1,Asian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver_under1_Asian_Female,Liver,under1,Asian,Female,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
Liver_under1_PacificIslander_Male,Liver,under1,PacificIslander,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver_under1_Multiracial_Male,Liver,under1,Multiracial,Male,0,0,10,10,0,0,10,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0
Liver_under1_Multiracial_Female,Liver,under1,Multiracial,Female,0,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
Liver_1-5years_White_Male,Liver,1-5years,White,Male,0,10,0.740740741,5.555555556,0,0,10,9.090909091,0.909090909,0,0,7.5,0,1.666666667,7.5,10,10,0,0,2.727272727,10,6.363636364,9.090909091,0.909090909,0,0.909090909,3.636363636,0,5.454545455,0,0.909090909,0,0,10,0,1.428571429,7.142857143,10,10,4.285714286,10,4.285714286,2.857142857,4.285714286,5.714285714,2.857142857
Liver_1-5years_White_Female,Liver,1-5years,White,Female,0,10,0,7,0.5,1,6.5,10,2,0,0,10,0,7.777777778,7.777777778,7.777777778,7.777777778,0,0,0.769230769,10,6.153846154,5.384615385,0,0,0,0.769230769,2.307692308,2.307692308,0,0.769230769,0,0,10,0,2.5,3.75,10,1.25,5,2.5,1.25,7.5,2.5,5,5
Liver_1-5years_Black_Male,Liver,1-5years,Black,Male,0,10,1.111111111,3.333333333,0,1.111111111,10,7.142857143,1.428571429,1.428571429,0,2.5,2.5,0,10,10,10,0,0,2.5,7.5,5,10,0,0,0,2.5,2.5,5,0,0,0,0,10,0,1.666666667,0,10,1.666666667,0,0,1.666666667,0,1.666666667,0,6.666666667
Liver_1-5years_Black_Female,Liver,1-5years,Black,Female,0,10,0,5.714285714,0,1.428571429,8,10,6,0,0,7.5,2.5,0,7.5,10,2.5,0,0,10,6.666666667,6.666666667,3.333333333,3.333333333,0,3.333333333,0,0,6.666666667,0,0,0,0,10,0,0,0,10,2.5,2.5,0,2.5,5,2.5,0,5
Liver_1-5years_Hispanic_Male,Liver,1-5years,Hispanic,Male,0,10,0.769230769,3.846153846,0,0,8,10,1,0,0,8,0,6,6,10,8,0,0,2,10,4,10,0,0,0,2,2,6,0,2,0,0,10,0,0,0,7.142857143,4.285714286,10,0,1.428571429,1.428571429,1.428571429,0,1.428571429
Liver_1-5years_Hispanic_Female,Liver,1-5years,Hispanic,Female,0,10,1.428571429,5.714285714,0,0,10,3.75,1.25,0,0,3.333333333,3.333333333,10,10,3.333333333,10,0,0,5,10,5,5,0,0,0,2.5,0,0,0,2.5,0,0,10,0,2.5,5,7.5,2.5,10,0,0,0,2.5,0,0
Liver_1-5years_Asian_Male,Liver,1-5years,Asian,Male,0,10,0,10,0,0,10,0,0,10,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
Liver_1-5years_Asian_Female,Liver,1-5years,Asian,Female,0,0,0,10,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0
Liver_1-5years_American_Indian_Female,Liver,1-5years,American_Indian,Female,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Liver_1-5years_Multiracial_Male,Liver,1-5years,Multiracial,Male,0,10,0,10,0,0,10,10,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0
Liver_6-10years_White_Male,Liver,6-10years,White,Male,0,10,0,10,0,1.428571429,10,2.857142857,0.952380952,0.476190476,0,0,0.833333333,7.5,4.166666667,10,0.833333333,0,1.666666667,6.363636364,10,2.727272727,2.727272727,0,0,1.818181818,0.909090909,1.818181818,0.909090909,0,0,0,0,10,0,0,7.142857143,10,2.857142857,4.285714286,4.285714286,4.285714286,4.285714286,1.428571429,2.857142857,1.428571429
Liver_6-10years_White_Female,Liver,6-10years,White,Female,0,10,2.222222222,6.666666667,0,0,10,7.5,2.5,1.25,0,0,0,10,5.714285714,5.714285714,2.857142857,0,0,3.333333333,10,10,1.666666667,0,0,0,1.666666667,0,1.666666667,0,0,0,0,10,0,2.5,10,5,7.5,2.5,0,0,0,5,7.5,2.5
Liver_6-10years_Black_Male,Liver,6-10years,Black,Male,0,8.571428571,1.428571429,10,0,1.428571429,10,8.571428571,1.428571429,1.428571429,0,0,2,10,8,4,6,0,0,0,10,7.5,5,0,0,5,5,5,0,0,0,0,0,10,0,0,0,10,3.333333333,1.111111111,0,1.111111111,0,0,1.111111111,0
Liver_6-10years_Black_Female,Liver,6-10years,Black,Female,0,10,0,2.5,0,1.25,7.5,10,10,0,0,0,1.666666667,1.666666667,10,1.666666667,1.666666667,0,1.666666667,5,2.5,10,2.5,0,0,2.5,0,2.5,2.5,0,0,0,0,10,0,0,0,6.666666667,6.666666667,3.333333333,0,3.333333333,0,0,6.666666667,10
Liver_6-10years_Hispanic_Male,Liver,6-10years,Hispanic,Male,0,10,3.333333333,6.666666667,1.666666667,0,5,10,6.666666667,0,0,0,0,6.666666667,10,0,3.333333333,0,1.666666667,2.5,10,5,2.5,0,0,0,5,0,7.5,0,0,0,0,10,0,2,0,10,2,4,0,0,2,0,0,6
Liver_6-10years_Hispanic_Female,Liver,6-10years,Hispanic,Female,0,5,7.5,10,0,0,10,6,2,0,0,0,6.666666667,6.666666667,10,3.333333333,3.333333333,0,0,0,6.666666667,0,3.333333333,0,0,6.666666667,10,0,3.333333333,0,0,0,0,10,0,0,10,3.333333333,6.666666667,10,0,0,0,0,0,0
Liver_6-10years_Asian_Male,Liver,6-10years,Asian,Male,0,10,10,0,0,0,10,0,10,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,10,0,0,0,0
Liver_6-10years_Asian_Female,Liver,6-10years,Asian,Female,0,10,0,10,0,0,0,10,10,0,0,0,0,10,0,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,10,0
Liver_6-10years_American_Indian_Male,Liver,6-10years,American_Indian,Male,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
Liver_6-10years_American_Indian_Female,Liver,6-10years,American_Indian,Female,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10
Liver_6-10years_PacificIslander_Male,Liver,6-10years,PacificIslander,Male,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0
Liver_6-10years_Multiracial_Male,Liver,6-10years,Multiracial,Male,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0
Liver_6-10years_Multiracial_Female,Liver,6-10years,Multiracial,Female,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Liver_11-17years_White_Male,Liver,11-17years,White,Male,0,6.292134831,0.674157303,10,0.112359551,0.449438202,10,8.732394366,2.394366197,0.845070423,0,0,1,9.2,3.8,4,3.2,0,10,5.102040816,10,2.857142857,0.612244898,1.632653061,0,7.551020408,2.244897959,0.816326531,0.816326531,0,0.204081633,0,0,10,0,0.909090909,5.454545455,10,5.151515152,5.454545455,2.727272727,3.636363636,5.454545455,1.212121212,3.939393939,3.333333333
Liver_11-17years_White_Female,Liver,11-17years,White,Female,0,5.555555556,1.555555556,10,0.444444444,0.222222222,10,6.744186047,1.395348837,0.465116279,0,0,0.540540541,10,4.054054054,2.432432432,1.621621622,0,2.972972973,2.432432432,10,2.702702703,0.27027027,0.810810811,0,1.891891892,2.162162162,0.810810811,0.27027027,0,0.27027027,0,0,10,0,2.142857143,4.285714286,10,7.142857143,5.714285714,3.571428571,5,7.142857143,0,7.142857143,5
Liver_11-17years_Black_Male,Liver,11-17years,Black,Male,0,6.296296296,0.740740741,10,0,0,10,6.5,6,0.5,0,0,10,5.333333333,5.333333333,2.666666667,2.666666667,0,4.666666667,2.631578947,4.736842105,2.105263158,0.526315789,0.526315789,0.526315789,10,1.052631579,1.052631579,0.526315789,0,0.526315789,0,0,10,0,0,3.571428571,10,5,2.857142857,0,2.142857143,1.428571429,0,1.428571429,6.428571429
Liver_11-17years_Black_Female,Liver,11-17years,Black,Female,0,10,1.538461538,3.076923077,0,0,10,2,0.666666667,0,0,0,1.25,3.75,10,2.5,1.25,0,5,10,5,6.666666667,3.333333333,0,0,1.666666667,3.333333333,1.666666667,0,0,0,0,0,10,0,0,5,10,3.333333333,3.333333333,0,1.666666667,0,1.666666667,0,6.666666667
Liver_11-17years_Hispanic_Male,Liver,11-17years,Hispanic,Male,0,3.47826087,1.304347826,10,0,0.434782609,10,3.333333333,1.25,0,0,0,10,10,6.666666667,3.333333333,1.111111111,0,7.777777778,4.166666667,9.166666667,1.666666667,0,0,0,10,2.5,0.833333333,0.833333333,0,0,0,0,10,0,0,1.428571429,5,5,10,0,1.428571429,0,0,0,2.142857143
Liver_11-17years_Hispanic_Female,Liver,11-17years,Hispanic,Female,0,6.363636364,2.727272727,10,0,0,8.888888889,10,3.333333333,1.111111111,0,0,2.222222222,10,2.222222222,1.111111111,2.222222222,0,5.555555556,4.444444444,10,2.222222222,0,1.111111111,0,2.222222222,3.333333333,0,0,0,0,0,0,10,0,0,0,0,10,8.75,1.25,0,3.75,1.25,1.25,0
Liver_11-17years_Asian_Male,Liver,11-17years,Asian,Male,0,10,0,10,0,0,10,10,0,0,0,0,0,0,10,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
Liver_11-17years_Asian_Female,Liver,11-17years,Asian,Female,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
Liver_11-17years_American_Indian_Male,Liver,11-17years,American_Indian,Male,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,10,0,0,0,0
Liver_11-17years_American_Indian_Female,Liver,11-17years,American_Indian,Female,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
Liver_11-17years_Multiracial_Male,Liver,11-17years,Multiracial,Male,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0
Liver_18-34years_White_Male,Liver,18-34years,White,Male,0.959692898,5.143953935,0.94049904,10,0.057581574,0.364683301,10,8.764568765,1.911421911,0.536130536,0,0,1.888888889,10,3.555555556,4.777777778,4.296296296,1.851851852,7.333333333,1.522988506,10,1.666666667,0.229885057,3.706896552,0.028735632,4.683908046,1.954022989,0.344827586,0.287356322,1.436781609,0.201149425,0,0.086206897,10,0.581395349,2.64,8.48,10,6.08,8.88,3.68,6.72,7.84,1.36,7.52,9.6
Liver_18-34years_White_Female,Liver,18-34years,White,Female,2.252252252,10,2.387387387,8.108108108,0.18018018,0.36036036,10,9,2.125,0.416666667,0,0,1.764705882,10,9.495798319,4.87394958,7.81512605,4.201680672,5.294117647,2.571428571,10,4.071428571,0.285714286,7.428571429,0,2.571428571,3.928571429,0.928571429,1,3.571428571,0.571428571,0,0,10,1.070663812,2.089552239,10,9.253731343,7.462686567,10,2.537313433,7.014925373,8.656716418,2.985074627,8.358208955,8.805970149
Liver_18-34years_Black_Male,Liver,18-34years,Black,Male,0.216216216,2.216216216,1.675675676,10,0.108108108,0.108108108,10,5.954198473,3.664122137,0.610687023,0,0,10,4.905660377,4.056603774,1.509433962,1.226415094,0.377358491,2.924528302,0.508474576,6.016949153,1.101694915,0.084745763,0.762711864,0,10,2.966101695,0.169491525,0.254237288,0.338983051,0.169491525,0,0.084745763,10,0.153256705,0.181818182,7.454545455,10,3.818181818,4.909090909,0.909090909,3.454545455,2,1.454545455,5.636363636,8.363636364
Liver_18-34years_Black_Female,Liver,18-34years,Black,Female,0.9375,10,7.1875,9.0625,0.3125,0.3125,10,8.181818182,7.575757576,1.212121212,0,0,1.463414634,5.365853659,10,0.243902439,3.414634146,0.731707317,0.487804878,0.8,8.8,8.8,0,0.8,0,2.4,10,1.2,0.8,1.2,0.8,0,0,10,0.348837209,0.4,4.4,10,2.4,2,0,1.2,1.2,2.4,5.2,6.4
Liver_18-34years_Hispanic_Male,Liver,18-34years,Hispanic,Male,0.785714286,3.857142857,2,10,0,0.428571429,10,4.890510949,2.262773723,0.291970803,0,0,5.3125,10,5.78125,5.625,4.0625,1.71875,4.84375,0.555555556,10,2,0.222222222,2.444444444,0.111111111,6,3.111111111,0.111111111,0.333333333,1.222222222,0.111111111,0,0.333333333,10,0.48245614,1.411764706,2.235294118,2.705882353,4.588235294,10,0.470588235,1.882352941,0.588235294,2.352941176,0.705882353,1.176470588
Liver_18-34years_Hispanic_Female,Liver,18-34years,Hispanic,Female,3.333333333,9.259259259,7.777777778,10,0,0.37037037,10,3.114754098,0.327868852,0.163934426,0,0,1.071428571,7.142857143,10,2.142857143,3.928571429,3.214285714,2.142857143,2.380952381,10,3.333333333,0,5.714285714,0,2.380952381,9.523809524,1.428571429,0.476190476,4.285714286,0,0,0,10,1.216216216,2.608695652,2.173913043,5.652173913,8.695652174,10,0,1.304347826,2.173913043,2.608695652,0.434782609,0.434782609
Liver_18-34years_Asian_Male,Liver,18-34years,Asian,Male,1.111111111,3.333333333,0,10,0,0,10,6.666666667,4.166666667,0.833333333,0,0,4,10,2,2,3,2,3,0.769230769,10,2.307692308,0,1.538461538,0,3.846153846,0,0,0,1.538461538,0,0,0,10,0.833333333,0,1.538461538,0.769230769,1.538461538,10,1.538461538,1.538461538,0,0.769230769,2.307692308,0
Liver_18-34years_Asian_Female,Liver,18-34years,Asian,Female,2.857142857,10,1.428571429,2.857142857,0,0,10,8,6,0,0,0,3.333333333,0,10,3.333333333,10,6.666666667,6.666666667,6.666666667,3.333333333,10,0,3.333333333,0,3.333333333,3.333333333,0,0,6.666666667,3.333333333,0,0,10,2,0,10,3.333333333,0,6.666666667,3.333333333,3.333333333,0,6.666666667,0,6.666666667
